opportunity_id,customer_account,product_group,mrr,stage,forecast_category,rep,sales_channel,created_date,close_date
OPP-01059,Pinnacle IT,DDoS Protection,688.22,3 - Propose,Not In Forecast,Jose Banales,Agent,02/21/2026,08/30/2026
OPP-01061,BluePeak,Wavelengths,27.36,1 - Discover,Longshot,Jose Banales,Channel,03/07/2026,05/06/2026
OPP-01062,GoldGrid,Dark Fiber,1080.92,3 - Propose,Longshot,Amy Rodriguez,Agent,01/23/2026,03/21/2026
OPP-01065,Atlas Computing,MPLS,720.75,1 - Discover,Commit,Sarah Mitchell,Agent,02/24/2026,04/30/2026
OPP-01070,ClearPath,Colocation,417.64,1 - Discover,Best Case,Ryan O'Brien,Agent,01/16/2026,05/23/2026
OPP-01071,DataSync Labs,Wavelengths,67.05,4 - Negotiate,Longshot,Ryan O'Brien,Agent,01/29/2026,06/22/2026
OPP-01075,Summit Cloud,Wavelengths,326.91,Verbal Agreement,Best Case,Chris Weber,Channel,03/16/2026,06/02/2026
OPP-01076,SilverStream,Colocation,1980.37,2 - Design Solution,Commit,Lisa Chen,Agent,11/29/2025,06/05/2026
OPP-01080,NetScale Systems,Cloud Connect,169.65,Verbal Agreement,Longshot,Jessica Kim,Agent,12/31/2025,07/24/2026
OPP-01081,Acme Corp,MPLS,161.17,2 - Design Solution,Best Case,Nicole Foster,Channel,12/26/2025,07/07/2026
OPP-01083,BluePeak,IP Transit,372.89,1 - Discover,Commit,Mark Thompson,Channel,02/09/2026,06/29/2026
OPP-01085,IronGate Tech,SD-WAN,411.32,4 - Negotiate,Longshot,Sarah Mitchell,Agent,03/06/2026,08/01/2026
OPP-01087,GridForce,Colocation,110.62,4 - Negotiate,Commit,Nicole Foster,Agent,03/09/2026,07/21/2026
OPP-01088,Atlas Computing,Cloud Connect,251.99,3 - Propose,Commit,Jose Banales,Agent,01/26/2026,05/25/2026
OPP-01091,Atlas Computing,MPLS,367.71,Verbal Agreement,Longshot,Lisa Chen,Agent,11/22/2025,04/24/2026
OPP-01092,SilverStream,Wavelengths,160.88,1 - Discover,Longshot,Chris Weber,Agent,01/11/2026,06/28/2026
OPP-01093,TechFlow Inc,IP Transit,1371.92,1 - Discover,Commit,David Park,Agent,02/27/2026,05/06/2026
OPP-01095,LinkStream,DDoS Protection,99.67,2 - Design Solution,Not In Forecast,David Park,Agent,03/14/2026,05/03/2026
OPP-01099,Atlas Computing,Managed Services,747.37,4 - Negotiate,Longshot,Lisa Chen,Agent,11/28/2025,05/10/2026
OPP-01100,Cascade Networks,Cloud Connect,584.16,4 - Negotiate,Best Case,David Park,Channel,02/05/2026,06/16/2026
OPP-01101,Titanium Labs,DDoS Protection,506.82,3 - Propose,Best Case,Chris Weber,Direct,01/05/2026,08/02/2026
OPP-01107,Titanium Labs,DDoS Protection,528.57,2 - Design Solution,Commit,Jose Banales,Channel,01/04/2026,03/23/2026
OPP-01108,SilverStream,DDoS Protection,294.73,2 - Design Solution,Best Case,Ryan O'Brien,Agent,12/10/2025,07/16/2026
OPP-01111,DataSync Labs,DDoS Protection,2221.14,1 - Discover,Commit,Ryan O'Brien,Channel,01/13/2026,07/19/2026
OPP-01112,CloudFirst,SD-WAN,23.3,3 - Propose,Not In Forecast,Chris Weber,Agent,01/11/2026,04/18/2026
OPP-01113,FiberLink,IP Transit,829.94,1 - Discover,Longshot,David Park,Agent,12/06/2025,05/19/2026
OPP-01115,ClearPath,SD-WAN,570.4,3 - Propose,Best Case,Jessica Kim,Channel,12/06/2025,07/29/2026
OPP-01118,Summit Cloud,Colocation,577.98,2 - Design Solution,Longshot,Chris Weber,Channel,01/05/2026,07/20/2026
OPP-01126,GridForce,MPLS,1502.02,3 - Propose,Not In Forecast,Nicole Foster,Channel,02/06/2026,05/02/2026
OPP-01128,Summit Cloud,SD-WAN,388.56,2 - Design Solution,Not In Forecast,Jessica Kim,Direct,01/20/2026,04/28/2026
OPP-01132,Cascade Networks,Managed Services,189.12,3 - Propose,Longshot,Nicole Foster,Channel,01/04/2026,04/24/2026
OPP-01134,PrimeRoute,Dark Fiber,205.56,3 - Propose,Longshot,Lisa Chen,Direct,01/11/2026,06/23/2026
OPP-01136,Pinnacle IT,Dark Fiber,487.09,4 - Negotiate,Commit,Chris Weber,Agent,02/07/2026,06/13/2026
OPP-01137,PrimeRoute,Colocation,248.01,1 - Discover,Commit,Amy Rodriguez,Channel,12/29/2025,07/01/2026
OPP-01139,Cascade Networks,SD-WAN,5103.21,1 - Discover,Longshot,Jose Banales,Direct,03/07/2026,06/18/2026
OPP-01141,DigiPath,DDoS Protection,2015.99,1 - Discover,Not In Forecast,Chris Weber,Channel,11/22/2025,07/25/2026
OPP-01143,Titanium Labs,Managed Services,1060.32,1 - Discover,Longshot,Nicole Foster,Agent,01/16/2026,07/11/2026
OPP-01144,WavePoint,Cloud Connect,261.86,3 - Propose,Not In Forecast,Sarah Mitchell,Direct,03/11/2026,03/23/2026
OPP-01145,Zenith Systems,MPLS,329.52,4 - Negotiate,Best Case,David Park,Direct,01/31/2026,09/06/2026
OPP-01146,Apex Digital,Colocation,1147.72,Verbal Agreement,Best Case,Jessica Kim,Agent,02/24/2026,04/24/2026
OPP-01149,SwiftNode,DDoS Protection,823.62,Verbal Agreement,Best Case,Lisa Chen,Direct,01/21/2026,08/13/2026
OPP-01152,FiberLink,Cloud Connect,62.51,4 - Negotiate,Not In Forecast,Amy Rodriguez,Channel,03/10/2026,07/16/2026
OPP-01154,CloudFirst,MPLS,1586.34,3 - Propose,Not In Forecast,Lisa Chen,Agent,12/10/2025,05/01/2026
OPP-01155,Cascade Networks,IP Transit,145.25,1 - Discover,Longshot,Mark Thompson,Channel,03/14/2026,05/24/2026
OPP-01158,DigiPath,Managed Services,171.18,Verbal Agreement,Commit,Jessica Kim,Channel,12/27/2025,07/17/2026
OPP-01159,Pinnacle IT,SD-WAN,78.4,3 - Propose,Best Case,Mark Thompson,Channel,12/04/2025,05/13/2026
OPP-01160,Summit Cloud,IP Transit,752.35,1 - Discover,Commit,Mark Thompson,Direct,12/19/2025,05/14/2026
OPP-01161,VectorData,IP Transit,830.41,4 - Negotiate,Longshot,David Park,Channel,02/23/2026,04/20/2026
OPP-01163,GridForce,IP Transit,144.4,2 - Design Solution,Not In Forecast,Jose Banales,Direct,01/18/2026,06/14/2026
OPP-01164,GridForce,MPLS,699.2,4 - Negotiate,Commit,Chris Weber,Channel,02/21/2026,05/28/2026
OPP-01168,WavePoint,Ethernet,512.47,3 - Propose,Commit,Jose Banales,Direct,02/28/2026,08/01/2026
OPP-01169,SkyBridge Networks,Colocation,178.49,Verbal Agreement,Best Case,Lisa Chen,Agent,02/07/2026,08/27/2026
OPP-01170,GoldGrid,Ethernet,331.6,Verbal Agreement,Commit,Mark Thompson,Agent,01/08/2026,06/01/2026
OPP-01177,SilverStream,MPLS,258.4,4 - Negotiate,Longshot,Amy Rodriguez,Direct,03/05/2026,05/27/2026
OPP-01178,VectorData,Colocation,141.37,3 - Propose,Not In Forecast,Amy Rodriguez,Channel,02/11/2026,05/25/2026
OPP-01179,FiberLink,Managed Services,2194.36,4 - Negotiate,Not In Forecast,Ryan O'Brien,Agent,11/23/2025,08/19/2026
OPP-01181,Zenith Systems,Dark Fiber,553.57,4 - Negotiate,Not In Forecast,Amy Rodriguez,Agent,03/02/2026,08/25/2026
OPP-01186,ClearPath,Managed Services,183.14,3 - Propose,Longshot,Amy Rodriguez,Direct,02/22/2026,08/08/2026
OPP-01187,EchoPoint,IP Transit,942.74,2 - Design Solution,Longshot,Chris Weber,Agent,01/25/2026,06/16/2026
OPP-01188,Zenith Systems,IP Transit,252.69,3 - Propose,Commit,Chris Weber,Direct,12/19/2025,08/05/2026
OPP-01190,Acme Corp,SD-WAN,1323.75,4 - Negotiate,Best Case,Lisa Chen,Direct,01/09/2026,05/04/2026
OPP-01193,CopperLine,IP Transit,55.03,Verbal Agreement,Best Case,Sarah Mitchell,Agent,02/18/2026,06/15/2026
OPP-01202,Titanium Labs,MPLS,706.21,2 - Design Solution,Best Case,Amy Rodriguez,Direct,01/01/2026,04/11/2026
OPP-01204,GoldGrid,Dark Fiber,1011.56,3 - Propose,Best Case,Ryan O'Brien,Direct,03/13/2026,04/12/2026
OPP-01205,RedRock Data,Ethernet,474.2,3 - Propose,Not In Forecast,Nicole Foster,Direct,03/18/2026,04/16/2026
OPP-01208,CoreConnect,Managed Services,293.99,4 - Negotiate,Not In Forecast,Lisa Chen,Channel,11/21/2025,07/21/2026
OPP-01209,FiberLink,Cloud Connect,394.26,3 - Propose,Longshot,Ryan O'Brien,Channel,02/24/2026,09/09/2026
OPP-01210,CloudFirst,Colocation,481.79,3 - Propose,Longshot,Jose Banales,Direct,02/20/2026,03/30/2026
OPP-01212,Cascade Networks,IP Transit,646.58,1 - Discover,Best Case,Ryan O'Brien,Channel,01/20/2026,05/09/2026
OPP-01213,Titanium Labs,MPLS,264.18,2 - Design Solution,Not In Forecast,Jose Banales,Direct,03/03/2026,05/15/2026
OPP-01216,Zenith Systems,Dark Fiber,58.72,2 - Design Solution,Best Case,Jessica Kim,Direct,03/18/2026,05/22/2026
OPP-01219,Quantum Networks,Wavelengths,972.01,4 - Negotiate,Commit,Lisa Chen,Channel,02/10/2026,07/24/2026
OPP-01222,TechFlow Inc,Managed Services,462.49,3 - Propose,Longshot,Sarah Mitchell,Direct,11/25/2025,04/15/2026
OPP-01225,Titanium Labs,DDoS Protection,1221.5,4 - Negotiate,Not In Forecast,David Park,Agent,02/04/2026,05/21/2026
OPP-01228,Zenith Systems,IP Transit,1744.2,4 - Negotiate,Not In Forecast,Amy Rodriguez,Direct,01/13/2026,06/25/2026
OPP-01229,Atlas Computing,Cloud Connect,719.76,2 - Design Solution,Best Case,Amy Rodriguez,Channel,02/17/2026,05/05/2026
OPP-01230,Titanium Labs,Ethernet,278.16,Verbal Agreement,Not In Forecast,Nicole Foster,Channel,12/06/2025,07/16/2026
OPP-01231,FiberLink,Colocation,321.83,Verbal Agreement,Longshot,Jessica Kim,Channel,01/27/2026,04/27/2026
OPP-01232,TerraLink,Colocation,773.03,1 - Discover,Best Case,Chris Weber,Direct,12/22/2025,09/08/2026
OPP-01233,Titanium Labs,IP Transit,140.88,2 - Design Solution,Best Case,Chris Weber,Agent,03/09/2026,04/20/2026
OPP-01239,TechFlow Inc,Managed Services,137.86,1 - Discover,Not In Forecast,Nicole Foster,Channel,03/15/2026,04/25/2026
OPP-01240,DigiPath,Ethernet,392.06,1 - Discover,Not In Forecast,Amy Rodriguez,Channel,12/09/2025,06/19/2026
OPP-01241,VectorData,Ethernet,321.46,1 - Discover,Commit,Ryan O'Brien,Channel,02/09/2026,05/18/2026
OPP-01244,TerraLink,Cloud Connect,301.75,4 - Negotiate,Longshot,Amy Rodriguez,Agent,02/18/2026,05/23/2026
OPP-01246,NetScale Systems,IP Transit,537.32,1 - Discover,Not In Forecast,Nicole Foster,Direct,02/06/2026,06/10/2026
OPP-01247,FiberLink,MPLS,40.55,2 - Design Solution,Commit,Sarah Mitchell,Direct,11/18/2025,07/06/2026
OPP-01249,PulseNet,Managed Services,317.25,1 - Discover,Commit,David Park,Agent,12/10/2025,05/07/2026
OPP-01250,VectorData,IP Transit,633.89,1 - Discover,Best Case,Ryan O'Brien,Agent,03/06/2026,06/08/2026
OPP-01251,ByteWorks,IP Transit,616.32,3 - Propose,Longshot,Chris Weber,Agent,12/15/2025,07/05/2026
OPP-01253,RedRock Data,Cloud Connect,700.31,4 - Negotiate,Longshot,Jose Banales,Agent,02/15/2026,09/08/2026
OPP-01254,SilverStream,Wavelengths,272.33,3 - Propose,Not In Forecast,Nicole Foster,Channel,01/04/2026,07/23/2026
OPP-01255,HorizonIO,Managed Services,205.45,2 - Design Solution,Longshot,Amy Rodriguez,Agent,01/09/2026,07/15/2026
OPP-01256,Atlas Computing,Cloud Connect,359.69,4 - Negotiate,Not In Forecast,Chris Weber,Channel,01/10/2026,03/24/2026
OPP-01260,CloudFirst,Cloud Connect,522.45,4 - Negotiate,Not In Forecast,Sarah Mitchell,Direct,02/28/2026,05/12/2026
OPP-01261,BluePeak,Managed Services,943.93,3 - Propose,Not In Forecast,Jose Banales,Channel,02/04/2026,04/18/2026
OPP-01263,LinkStream,Cloud Connect,1520.5,4 - Negotiate,Longshot,Lisa Chen,Channel,02/15/2026,05/06/2026
OPP-01264,CoreConnect,Cloud Connect,20.05,Verbal Agreement,Not In Forecast,Nicole Foster,Direct,01/29/2026,07/16/2026
OPP-01266,NetScale Systems,Managed Services,800.85,3 - Propose,Commit,Chris Weber,Direct,01/17/2026,05/20/2026
OPP-01267,ByteWorks,Dark Fiber,726.97,4 - Negotiate,Longshot,Amy Rodriguez,Channel,01/19/2026,06/06/2026
OPP-01273,PulseNet,Cloud Connect,551.74,3 - Propose,Commit,Nicole Foster,Direct,02/18/2026,04/20/2026
OPP-01277,DataSync Labs,Ethernet,404.15,2 - Design Solution,Not In Forecast,Lisa Chen,Direct,11/20/2025,07/26/2026
OPP-01278,FlexNet Solutions,Managed Services,449.13,4 - Negotiate,Commit,Jose Banales,Agent,12/14/2025,05/15/2026
OPP-01279,CopperLine,Managed Services,1999.45,Verbal Agreement,Best Case,Jose Banales,Channel,01/07/2026,05/11/2026
OPP-01280,WavePoint,Colocation,186.6,3 - Propose,Not In Forecast,Jose Banales,Agent,12/08/2025,05/08/2026
OPP-01284,Atlas Computing,DDoS Protection,480.69,4 - Negotiate,Best Case,Nicole Foster,Direct,11/27/2025,08/22/2026
OPP-01289,WavePoint,Ethernet,75.27,1 - Discover,Not In Forecast,Sarah Mitchell,Channel,01/09/2026,05/01/2026
OPP-01291,TechFlow Inc,SD-WAN,1002.24,1 - Discover,Not In Forecast,Lisa Chen,Direct,02/27/2026,05/16/2026
OPP-01293,EchoPoint,IP Transit,131.37,4 - Negotiate,Not In Forecast,Amy Rodriguez,Agent,01/01/2026,05/31/2026
OPP-01296,CoreConnect,Ethernet,443.59,1 - Discover,Longshot,Chris Weber,Direct,03/17/2026,08/05/2026
OPP-01298,Titanium Labs,Cloud Connect,82.67,1 - Discover,Best Case,Chris Weber,Agent,03/04/2026,09/11/2026
OPP-01301,SwiftNode,Wavelengths,721.94,1 - Discover,Not In Forecast,Chris Weber,Channel,01/04/2026,05/10/2026
OPP-01302,HorizonIO,DDoS Protection,734.21,Verbal Agreement,Commit,Nicole Foster,Agent,01/20/2026,06/07/2026
OPP-01304,TechFlow Inc,DDoS Protection,360.19,1 - Discover,Commit,Jose Banales,Channel,12/19/2025,08/26/2026
OPP-01306,GoldGrid,DDoS Protection,2026.09,Verbal Agreement,Best Case,Sarah Mitchell,Direct,01/16/2026,05/27/2026
OPP-01307,Titanium Labs,DDoS Protection,723.67,3 - Propose,Not In Forecast,Ryan O'Brien,Agent,12/10/2025,07/11/2026
OPP-01308,FlexNet Solutions,IP Transit,155.91,4 - Negotiate,Commit,Jose Banales,Channel,12/13/2025,07/19/2026
OPP-01309,RedRock Data,Ethernet,149.92,2 - Design Solution,Not In Forecast,Jose Banales,Channel,12/17/2025,07/09/2026
OPP-01314,GridForce,IP Transit,787.16,4 - Negotiate,Longshot,David Park,Direct,01/31/2026,07/31/2026
OPP-01315,Acme Corp,SD-WAN,866.37,4 - Negotiate,Not In Forecast,Mark Thompson,Channel,01/18/2026,07/18/2026
OPP-01318,BluePeak,Dark Fiber,1729.61,4 - Negotiate,Best Case,Chris Weber,Direct,02/21/2026,04/19/2026
OPP-01319,Pinnacle IT,MPLS,132.65,2 - Design Solution,Not In Forecast,Ryan O'Brien,Channel,02/24/2026,04/06/2026
OPP-01321,EchoPoint,MPLS,419.21,4 - Negotiate,Best Case,Amy Rodriguez,Channel,01/17/2026,06/12/2026
OPP-01324,IronGate Tech,Ethernet,52.85,3 - Propose,Longshot,Nicole Foster,Direct,12/14/2025,07/14/2026
OPP-01325,CopperLine,Colocation,577.8,3 - Propose,Longshot,Mark Thompson,Direct,12/11/2025,08/30/2026
OPP-01327,VectorData,Wavelengths,148.47,1 - Discover,Longshot,Chris Weber,Agent,01/22/2026,08/10/2026
OPP-01328,BluePeak,Ethernet,586.73,4 - Negotiate,Not In Forecast,David Park,Direct,12/28/2025,04/17/2026
OPP-01329,CoreConnect,IP Transit,70.9,1 - Discover,Best Case,Sarah Mitchell,Channel,02/26/2026,04/11/2026
OPP-01334,SwiftNode,Ethernet,883.99,4 - Negotiate,Not In Forecast,Lisa Chen,Direct,03/06/2026,08/22/2026
OPP-01336,RedRock Data,Colocation,198.59,Verbal Agreement,Commit,Nicole Foster,Channel,02/02/2026,09/12/2026
OPP-01338,SilverStream,Managed Services,555.68,2 - Design Solution,Commit,Jose Banales,Agent,01/06/2026,08/11/2026
OPP-01346,PulseNet,Wavelengths,96.4,1 - Discover,Commit,Lisa Chen,Direct,12/24/2025,07/13/2026
OPP-01348,Cascade Networks,DDoS Protection,890.03,2 - Design Solution,Longshot,Mark Thompson,Agent,03/05/2026,06/02/2026
OPP-01355,Cascade Networks,MPLS,3358.06,4 - Negotiate,Commit,Sarah Mitchell,Channel,12/07/2025,06/22/2026
OPP-01358,NetScale Systems,IP Transit,49.27,1 - Discover,Commit,Jose Banales,Channel,11/28/2025,09/05/2026
OPP-01359,Atlas Computing,Cloud Connect,1428.48,4 - Negotiate,Longshot,Nicole Foster,Agent,02/06/2026,09/04/2026
OPP-01360,Apex Digital,Colocation,427.19,Verbal Agreement,Best Case,Mark Thompson,Agent,12/16/2025,03/23/2026
OPP-01361,IronGate Tech,Managed Services,400.05,3 - Propose,Not In Forecast,David Park,Channel,11/24/2025,08/16/2026
OPP-01363,EchoPoint,Colocation,490.55,4 - Negotiate,Best Case,Amy Rodriguez,Channel,12/08/2025,08/24/2026
OPP-01370,SilverStream,SD-WAN,48.77,Verbal Agreement,Longshot,Mark Thompson,Agent,11/22/2025,06/26/2026
OPP-01373,FiberLink,Managed Services,2397.93,3 - Propose,Best Case,Mark Thompson,Direct,02/17/2026,07/19/2026
OPP-01374,IronGate Tech,DDoS Protection,793.97,Verbal Agreement,Best Case,Sarah Mitchell,Agent,03/12/2026,07/17/2026
OPP-01376,Apex Digital,Managed Services,160.37,4 - Negotiate,Commit,Mark Thompson,Channel,01/19/2026,06/11/2026
OPP-01379,Cascade Networks,DDoS Protection,26.8,Verbal Agreement,Commit,Ryan O'Brien,Agent,01/15/2026,08/16/2026
OPP-01383,TechFlow Inc,Colocation,642.94,4 - Negotiate,Commit,David Park,Agent,03/07/2026,05/17/2026
OPP-01386,NetScale Systems,IP Transit,6572.03,1 - Discover,Longshot,Sarah Mitchell,Direct,12/10/2025,04/16/2026
OPP-01387,SwiftNode,Cloud Connect,371.9,Verbal Agreement,Longshot,Sarah Mitchell,Agent,02/26/2026,04/08/2026
OPP-01393,ClearPath,Wavelengths,130.4,3 - Propose,Not In Forecast,Nicole Foster,Direct,12/25/2025,03/27/2026
OPP-01394,FiberLink,Dark Fiber,3598.25,2 - Design Solution,Best Case,David Park,Agent,12/23/2025,06/13/2026
OPP-01396,PulseNet,Wavelengths,295.08,1 - Discover,Longshot,Mark Thompson,Agent,02/24/2026,06/11/2026
OPP-01399,BluePeak,Wavelengths,494.49,2 - Design Solution,Not In Forecast,Amy Rodriguez,Channel,11/23/2025,07/16/2026
OPP-01401,TechFlow Inc,Managed Services,6333.9,2 - Design Solution,Best Case,Lisa Chen,Agent,01/09/2026,03/19/2026
OPP-01402,Cascade Networks,SD-WAN,395.5,2 - Design Solution,Not In Forecast,Nicole Foster,Agent,12/15/2025,08/21/2026
OPP-01404,DigiPath,DDoS Protection,2110.55,1 - Discover,Best Case,David Park,Agent,02/21/2026,05/21/2026
OPP-01406,PrimeRoute,Wavelengths,145.55,1 - Discover,Best Case,Nicole Foster,Direct,12/06/2025,08/30/2026
OPP-01408,LinkStream,DDoS Protection,268.19,2 - Design Solution,Not In Forecast,Amy Rodriguez,Direct,11/24/2025,05/21/2026
OPP-01414,GoldGrid,MPLS,128.38,Verbal Agreement,Not In Forecast,Ryan O'Brien,Direct,01/29/2026,06/13/2026
OPP-01420,LinkStream,Wavelengths,495.1,1 - Discover,Best Case,Amy Rodriguez,Direct,11/23/2025,07/17/2026
OPP-01421,PrimeRoute,Colocation,2250.63,1 - Discover,Best Case,Mark Thompson,Agent,02/27/2026,07/01/2026
OPP-01424,CoreConnect,SD-WAN,519.15,2 - Design Solution,Best Case,Jessica Kim,Direct,01/03/2026,08/25/2026
OPP-01426,PulseNet,DDoS Protection,89.84,2 - Design Solution,Not In Forecast,Sarah Mitchell,Direct,12/17/2025,09/13/2026
OPP-01429,GridForce,DDoS Protection,30.2,4 - Negotiate,Commit,David Park,Channel,12/17/2025,09/13/2026
OPP-01432,IronGate Tech,Managed Services,632.31,2 - Design Solution,Best Case,Lisa Chen,Direct,02/05/2026,07/09/2026
OPP-01433,NetScale Systems,DDoS Protection,313.37,3 - Propose,Longshot,Ryan O'Brien,Direct,11/21/2025,03/26/2026
OPP-01435,EchoPoint,Cloud Connect,248.09,Verbal Agreement,Commit,Jose Banales,Agent,02/27/2026,07/25/2026
OPP-01437,PulseNet,SD-WAN,311.49,3 - Propose,Not In Forecast,Ryan O'Brien,Agent,01/16/2026,03/24/2026
OPP-01438,DataSync Labs,MPLS,201.98,2 - Design Solution,Commit,Jose Banales,Direct,01/03/2026,07/28/2026
OPP-01440,SkyBridge Networks,Dark Fiber,308.62,Verbal Agreement,Commit,Amy Rodriguez,Channel,02/06/2026,07/16/2026
OPP-01443,StarForge,Colocation,485.75,3 - Propose,Best Case,Jose Banales,Channel,01/23/2026,05/06/2026
OPP-01445,FlexNet Solutions,IP Transit,321.83,3 - Propose,Best Case,Ryan O'Brien,Agent,03/10/2026,07/03/2026
OPP-01451,Cascade Networks,SD-WAN,305.35,1 - Discover,Best Case,Nicole Foster,Channel,03/01/2026,04/13/2026
OPP-01454,GoldGrid,Colocation,344.52,1 - Discover,Not In Forecast,Jessica Kim,Channel,02/25/2026,08/06/2026
OPP-01456,StarForge,IP Transit,722.14,2 - Design Solution,Not In Forecast,Nicole Foster,Agent,12/21/2025,05/29/2026
OPP-01457,SilverStream,Wavelengths,227.93,2 - Design Solution,Longshot,Chris Weber,Direct,12/05/2025,04/01/2026
OPP-01458,NetScale Systems,SD-WAN,792.14,Verbal Agreement,Commit,Nicole Foster,Direct,01/26/2026,05/31/2026
OPP-01462,RedRock Data,DDoS Protection,421.59,1 - Discover,Best Case,Chris Weber,Channel,01/11/2026,03/22/2026
OPP-01463,DataSync Labs,Ethernet,57.35,3 - Propose,Commit,Jose Banales,Agent,03/02/2026,03/24/2026
OPP-01466,LinkStream,Colocation,129.5,1 - Discover,Commit,David Park,Channel,02/27/2026,07/31/2026
OPP-01470,BluePeak,MPLS,2691.67,3 - Propose,Not In Forecast,Nicole Foster,Channel,11/29/2025,07/29/2026
OPP-01472,Summit Cloud,SD-WAN,910.16,2 - Design Solution,Best Case,Nicole Foster,Agent,02/25/2026,07/06/2026
OPP-01475,SkyBridge Networks,Ethernet,10153.94,Verbal Agreement,Longshot,Ryan O'Brien,Direct,03/03/2026,03/18/2026
OPP-01476,OmniConnect,DDoS Protection,568.97,Verbal Agreement,Best Case,Sarah Mitchell,Direct,01/08/2026,08/16/2026
OPP-01477,OmniConnect,Colocation,1038.33,1 - Discover,Not In Forecast,Mark Thompson,Channel,01/01/2026,06/30/2026
OPP-01479,ClearPath,Wavelengths,451.43,4 - Negotiate,Longshot,David Park,Direct,03/06/2026,07/26/2026
OPP-01481,TerraLink,Wavelengths,406.95,4 - Negotiate,Best Case,Jose Banales,Direct,03/02/2026,08/21/2026
OPP-01483,CloudFirst,Managed Services,90.08,Verbal Agreement,Not In Forecast,Chris Weber,Direct,02/08/2026,07/01/2026
OPP-01484,WavePoint,Dark Fiber,56.22,3 - Propose,Not In Forecast,Amy Rodriguez,Direct,02/02/2026,05/29/2026
OPP-01485,Zenith Systems,IP Transit,2872.65,2 - Design Solution,Not In Forecast,Jose Banales,Agent,02/11/2026,04/20/2026
OPP-01487,SignalBridge,MPLS,656.98,3 - Propose,Best Case,Nicole Foster,Direct,12/13/2025,05/08/2026
OPP-01488,Atlas Computing,Ethernet,275.53,3 - Propose,Commit,Sarah Mitchell,Direct,01/16/2026,03/20/2026
OPP-01489,LinkStream,IP Transit,293.92,1 - Discover,Not In Forecast,Sarah Mitchell,Direct,12/18/2025,07/27/2026
OPP-01495,IronGate Tech,Ethernet,50.07,Verbal Agreement,Longshot,Ryan O'Brien,Direct,01/09/2026,03/25/2026
OPP-01496,ClearPath,Ethernet,383.87,1 - Discover,Not In Forecast,Nicole Foster,Channel,01/08/2026,09/08/2026
OPP-01499,Quantum Networks,DDoS Protection,769.74,Verbal Agreement,Best Case,Amy Rodriguez,Direct,02/19/2026,04/05/2026
OPP-01502,SilverStream,SD-WAN,1324.7,3 - Propose,Commit,Ryan O'Brien,Channel,02/08/2026,04/08/2026
OPP-01507,CloudFirst,SD-WAN,955.95,3 - Propose,Longshot,Jose Banales,Agent,02/13/2026,07/12/2026
OPP-01514,Apex Digital,Dark Fiber,955.32,3 - Propose,Best Case,Nicole Foster,Channel,12/27/2025,08/25/2026
OPP-01516,ClearPath,MPLS,975.02,1 - Discover,Longshot,Lisa Chen,Channel,11/29/2025,06/09/2026
OPP-01517,FlexNet Solutions,Managed Services,35.88,2 - Design Solution,Not In Forecast,Sarah Mitchell,Channel,01/17/2026,07/30/2026
OPP-01518,FiberLink,Ethernet,58.21,1 - Discover,Commit,Chris Weber,Channel,11/22/2025,06/16/2026
OPP-01521,IronGate Tech,DDoS Protection,430.02,Verbal Agreement,Not In Forecast,Jose Banales,Channel,01/25/2026,07/09/2026
OPP-01527,RedRock Data,Ethernet,763.9,4 - Negotiate,Not In Forecast,Chris Weber,Channel,12/07/2025,03/19/2026
